bathrooms,bedrooms,city,country,currency,daysOnZillow,homeStatus,homeStatusForHDP,homeType,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,listing_sub_type,livingArea,longitude,lotAreaUnit,lotAreaValue,price,priceForHDP,rentZestimate,shouldHighlight,state,streetAddress,unit,zestimate,zipcode,zpid,newConstructionType,taxRate,taxAssessedValue
5,5,Portola Valley,USA,USD,21,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.38253,{'is_FSBA': True},4460,-122.19989,acres,1.65,6895000,6895000,18311,False,CA,155 Bear Gulch Dr,Not Available,7501700,94028,15602303,Not Available,0.71,4895450.0
6,5,Portola Valley,USA,USD,24,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.33488,{'is_FSBA': True},11055,-122.188156,acres,22.95,12995000,12995000,20769,False,CA,495 Old Spanish Trl,Not Available,11925400,94028,15602846,Not Available,0.71,9226450.0
4,5,Portola Valley,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.386356,{'is_FSBA': True},3600,-122.23714,acres,1.229,4799000,4799000,12272,False,CA,1077 Portola Rd,Not Available,4449200,94028,15600772,Not Available,0.71,3407290.0
6,4,Portola Valley,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.39079,{'is_FSBA': True},6295,-122.21564,acres,4.022,6895000,6895000,18813,False,CA,145 Deer Meadow Ln,Not Available,6390800,94028,15601563,Not Available,0.71,4895450.0
0,0,Portola Valley,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,37.390965,{'is_FSBA': True},Not Available,-122.201225,acres,3.253,5400000,5400000,2873,False,CA,385 Westridge Dr,Not Available,0,94028,15601687,Not Available,0.71,3834000.0
7,6,Portola Valley,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.38881,{'is_FSBA': True},6085,-122.217926,acres,2.18,11500000,11500000,29452,False,CA,191 Meadowood Dr,Not Available,10753100,94028,15601548,Not Available,0.71,8165000.0
6,6,Portola Valley,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.393394,{'is_FSBA': True},4880,-122.19995,acres,3.86,10498000,10498000,27072,False,CA,138 Bolivar Ln,Not Available,9525100,94028,15601676,Not Available,0.71,7453580.0
0,0,Portola Valley,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,0.0,{'is_FSBA': True},Not Available,0.0,acres,0.729981635,1200000,1200000,2776,False,CA,132 Foxwood Rd,Not Available,0,94028,2062931825,Not Available,0.71,852000.0
7,5,Portola Valley,USA,USD,55,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.357292,{'is_FSBA': True},6830,-122.20574,acres,1.6602,10950000,10950000,26849,False,CA,10 Redberry Rdg,Not Available,10038500,94028,15602888,Not Available,0.71,7774500.0
4,4,Portola Valley,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.39628,"{'is_FSBA': True, 'is_openHouse': True}",4605,-122.20989,acres,2.733,6995000,6995000,17558,False,CA,700 Westridge Dr,Not Available,6396100,94028,15601091,Not Available,0.71,4966450.0
9,7,Portola Valley,USA,USD,62,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.373714,{'is_newHome': True},9525,-122.20179,acres,6.9089,42900000,42900000,105356,False,CA,40 Firethorn Way,Not Available,38017000,94028,15602168,BUILDER_SPEC,0.71,30459000.0
8,6,Portola Valley,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.391598,{'is_FSBA': True},8100,-122.23124,acres,3.33,10500000,10500000,28575,False,CA,237 Mapache Dr,Not Available,9486400,94028,15601029,Not Available,0.71,7455000.0
5,5,Portola Valley,USA,USD,73,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,0.0,{'is_newHome': True},4230,0.0,acres,0.769995409,1988000,1988000,16829,False,CA,0 Alpine Rd,Not Available,1953800,94028,2084622206,BUILDER_SPEC,0.71,1411480.0
4,4,Portola Valley,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.38493,{'is_FSBA': True},3499,-122.2047,acres,1.13,7890000,7890000,20823,False,CA,255 Golden Oak Dr,Not Available,7277400,94028,15602201,Not Available,0.71,5601900.0
5,5,Portola Valley,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.397476,{'is_FSBA': True},4400,-122.21044,acres,2.528,4500000,4500000,13804,False,CA,111 Escobar Rd,Not Available,4105800,94028,15601095,Not Available,0.71,3195000.0
0,0,Portola Valley,USA,USD,149,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,0.0,{'is_FSBA': True},Not Available,0.0,sqft,6500,850000,850000,2639,False,CA,0 Los Trancos Rd,Not Available,0,94028,2060764380,Not Available,0.71,603500.0
0,0,Portola Valley,USA,USD,158,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,37.347637,{'is_FSBA': True},Not Available,-122.19995,sqft,8448,988000,988000,2450,False,CA,111 El Nido Rd,Not Available,0,94028,2059956105,Not Available,0.71,701480.0
0,0,Portola Valley,USA,USD,332,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,37.348286,{'is_FSBA': True},Not Available,-122.19798,acres,0.6,860000,860000,2776,False,CA,145 Foxwood Rd,Not Available,0,94028,2062183245,Not Available,0.71,610600.0
11,6,Portola Valley,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.34957,{'is_FSBA': True},14500,-122.213,acres,41.718,19000000,19000000,54943,False,CA,5660 Alpine Rd,Not Available,0,94028,15602611,Not Available,0.71,13490000.0
4,3,Atherton,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,False,True,False,False,False,False,False,37.46605,"{'is_FSBA': True, 'is_openHouse': True}",2072,-122.20585,Not Available,Not Available,1498000,1498000,4999,False,CA,3421 El Camino Real APT 28E,Apt 28E,1599400,94027,15638046,Not Available,0.71,1063580.0
4,4,Atherton,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.46127,{'is_FSBA': True},2898,-122.20626,acres,0.999173554,7495000,7495000,18872,False,CA,45 Almendral Ave,Not Available,7298800,94027,15593492,Not Available,0.71,5321450.0
8,7,Atherton,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.463673,{'is_newHome': True},9065,-122.208954,acres,1.0032,19988000,19988000,47298,False,CA,39 Stockbridge Ave,Not Available,19242300,94027,15578072,BUILDER_SPEC,0.71,14191480.0
10,7,Atherton,USA,USD,13,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.46089,{'is_FSBA': True},13525,-122.20234,acres,3.17,42000000,42000000,48643,False,CA,30 Atherton Ave,Not Available,39059400,94027,111436579,Not Available,0.71,29820000.0
5,5,Atherton,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.43794,"{'is_newHome': True, 'is_openHouse': True}",3029,-122.21128,sqft,7500,5395000,5395000,11000,False,CA,2031 Camino Al Lago,Not Available,5445300,94027,2057093694,BUILDER_SPEC,0.71,3830450.0
8,6,Atherton,USA,USD,21,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.438477,{'is_FSBA': True},9786,-122.22432,acres,0.889944904,12988000,12988000,46696,False,CA,385 Fletcher Dr,Not Available,12179000,94027,15597847,Not Available,0.71,9221480.0
4,5,Atherton,USA,USD,24,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.472042,{'is_FSBA': True},3230,-122.17382,acres,0.950413223,6988000,6988000,0,False,CA,95 Wisteria Way,Not Available,0,94027,15580804,Not Available,0.71,4961480.0
5,5,Atherton,USA,USD,24,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.4726,{'is_FSBA': True},4825,-122.18679,acres,0.967401286,8500000,8500000,16481,False,CA,49 Magnolia Dr,Not Available,7995900,94027,15580829,Not Available,0.71,6035000.0
6,5,Atherton,USA,USD,27,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.440613,{'is_FSBA': True},6070,-122.205,acres,0.730004591,11995000,11995000,28673,False,CA,6 Camino Por Los Arboles,Not Available,11271700,94027,15594012,Not Available,0.71,8516450.0
6,6,Atherton,USA,USD,28,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.45952,{'is_FSBA': True},11466,-122.20761,acres,1.5092,21990000,21990000,56463,False,CA,75 Almendral Ave,Not Available,20719200,94027,15593461,Not Available,0.71,15612900.0
4,4,Atherton,USA,USD,30,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.445103,{'is_FSBA': True},4890,-122.219025,acres,1.18,8750000,8750000,17587,False,CA,96 Marymont Ave,Not Available,8165900,94027,15593165,Not Available,0.71,6212500.0
0,0,Atherton,USA,USD,34,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,37.45356,{'is_FSBA': True},Not Available,-122.195946,acres,0.977961433,10988000,10988000,0,False,CA,89 Alejandra Ave,Not Available,0,94027,15594154,Not Available,0.71,7801480.0
3,4,Atherton,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.45313,{'is_FSBA': True},3950,-122.19513,acres,0.981404959,8498800,8498800,0,False,CA,96 Macbain Ave,Not Available,0,94027,15594155,Not Available,0.71,6034148.0
5,6,Atherton,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.455124,{'is_FSBA': True},5250,-122.21803,acres,1.3659,8995000,8995000,24607,False,CA,269 Selby Ln,Not Available,9952200,94027,15577886,Not Available,0.71,6386450.0
3,4,Atherton,USA,USD,41,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.47029,{'is_FSBA': True},2895,-122.19452,sqft,10149,4345000,4345000,11061,False,CA,98 Palmer Ln,Not Available,4460500,94027,2057581321,Not Available,0.71,3084950.0
7,5,Atherton,USA,USD,43,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.455524,{'is_newHome': True},7620,-122.20886,acres,0.804407713,17800000,17800000,43775,False,CA,128 Tuscaloosa Ave,Not Available,16545200,94027,15593419,BUILDER_SPEC,0.71,12638000.0
5,5,Atherton,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.472553,{'is_FSBA': True},4415,-122.1706,acres,0.964554637,6900000,6900000,18199,False,CA,45 Fredrick Ave,Not Available,6523800,94027,15580771,Not Available,0.71,4899000.0
8,6,Atherton,USA,USD,45,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.451538,{'is_FSBA': True},11257,-122.20643,acres,0.989990817,29995000,29995000,0,False,CA,35 Barry Ln,Not Available,0,94027,15593671,Not Available,0.71,21296450.0
0,0,Atherton,USA,USD,48,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,37.442654,{'is_FSBA': True},Not Available,-122.20657,acres,2,20000000,20000000,3058,False,CA,236 Camino Al Lago,Not Available,17416500,94027,15593586,Not Available,0.71,14200000.0
9,7,Atherton,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.439175,{'is_FSBA': True},11660,-122.21712,acres,1.136,15488000,15488000,0,False,CA,303 Atherton Ave,Not Available,0,94027,15597953,Not Available,0.71,10996480.0
6,5,Atherton,USA,USD,59,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.462093,{'is_FSBA': True},6993,-122.21645,acres,1.0496,11750000,11750000,28875,False,CA,102 Selby Ln,Not Available,10844500,94027,15576980,Not Available,0.71,8342500.0
4,5,Atherton,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.460915,{'is_FSBA': True},2869,-122.187546,acres,0.772727273,5988000,5988000,16310,False,CA,120 Encinal Ave,Not Available,5601400,94027,15581314,Not Available,0.71,4251480.0
7,6,Atherton,USA,USD,65,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.43938,{'is_FSBA': True},9892,-122.22991,acres,1.1093,15995000,15995000,0,False,CA,481 Stockbridge Ave,Not Available,0,94027,15597801,Not Available,0.71,11356450.0
4,4,Atherton,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.46351,"{'is_FSBA': True, 'is_openHouse': True}",2950,-122.18314,acres,1.13,6199000,6199000,16316,False,CA,191 Glenwood Ave,Not Available,5768500,94027,15581291,Not Available,0.71,4401290.0
5,6,Atherton,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.459427,{'is_FSBA': True},4570,-122.21904,acres,1.0675,7650000,7650000,20601,False,CA,156 Selby Ln,Not Available,7161700,94027,15578155,Not Available,0.71,5431500.0
6,4,Atherton,USA,USD,80,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.455673,{'is_FSBA': True},5559,-122.21539,acres,0.878099174,10288000,10288000,0,False,CA,167 Stockbridge Ave,Not Available,0,94027,15577947,Not Available,0.71,7304480.0
4,4,Atherton,USA,USD,83,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.463306,{'is_FSBA': True},2630,-122.20376,acres,0.309917355,3700000,3700000,3373,False,CA,358 El Camino Real,Not Available,0,94027,15593520,Not Available,0.71,2627000.0
7,6,Atherton,USA,USD,87,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.46644,{'is_FSBA': True},7066,-122.19772,acres,0.991620753,12700000,12700000,30492,False,CA,10 Mount Vernon Ln,Not Available,11624600,94027,15579958,Not Available,0.71,9017000.0
6,4,Atherton,USA,USD,101,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.46252,{'is_FSBA': True},7559,-122.212555,acres,1.194,12850000,12850000,30743,False,CA,48 Patricia Dr,Not Available,11732600,94027,15578018,Not Available,0.71,9123500.0
7,6,Atherton,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.46852,{'is_FSBA': True},7825,-122.181175,acres,0.831037649,14495000,14495000,0,False,CA,23 Flood Cir,Not Available,0,94027,15580981,Not Available,0.71,10291450.0
5,5,Atherton,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.455833,{'is_FSBA': True},4670,-122.209465,acres,0.889990817,8549000,8549000,20703,False,CA,130 Tuscaloosa Ave,Not Available,7859200,94027,15593420,Not Available,0.71,6069790.0
9,6,Atherton,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.436695,{'is_FSBA': True},7560,-122.21874,acres,1,8888888,8888888,21122,False,CA,393 Atherton Ave,Not Available,8148100,94027,15597962,Not Available,0.71,6311110.48
11,6,Atherton,USA,USD,175,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.44562,{'is_newHome': True},14215,-122.20143,acres,1.3017,49900000,49900000,117852,False,CA,233 Park Ln,Not Available,44466200,94027,15594123,BUILDER_SPEC,0.71,35429000.0
8,5,Atherton,USA,USD,243,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.43415,{'is_newHome': True},11505,-122.21604,acres,1.02,32500000,32500000,75825,False,CA,349 Walsh Rd,Not Available,29284700,94027,15598337,BUILDER_SPEC,0.71,23075000.0
7,6,Atherton,USA,USD,480,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.426826,{'is_FSBA': True},6157,-122.22437,acres,1.0091,11995000,11995000,29060,False,CA,2 Valley Rd,Not Available,0,94027,68555138,Not Available,0.71,8516450.0
2,3,Millbrae,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.59856,{'is_FSBA': True},1590,-122.397575,sqft,5280,1990000,1990000,5140,False,CA,541 Taylor Blvd,Not Available,2083000,94030,15509311,Not Available,0.71,1412900.0
4,4,Millbrae,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.593815,"{'is_FSBA': True, 'is_openHouse': True}",1730,-122.40011,sqft,5850,1998000,1998000,0,False,CA,8 La Mancha Pl,Not Available,0,94030,15510225,Not Available,0.71,1418580.0
2,3,Millbrae,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.60719,{'is_FSBA': True},1540,-122.41258,sqft,6426,1598000,1598000,4600,False,CA,740 Santa Margarita Ave,Not Available,1648600,94030,15500281,Not Available,0.71,1134580.0
2,5,Millbrae,USA,USD,7,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.60275,{'is_FSBA': True},1900,-122.418564,sqft,6188,1900000,1900000,5139,False,CA,1101 Glenwood Dr,Not Available,1929200,94030,15499796,Not Available,0.71,1349000.0
2,3,Millbrae,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.603477,"{'is_FSBA': True, 'is_openHouse': True}",1170,-122.38444,sqft,5460,1398000,1398000,4553,False,CA,304 Roblar Ave,Not Available,1554800,94030,15509869,Not Available,0.71,992580.0
1,2,Millbrae,USA,USD,14,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.598278,{'is_FSBA': True},1510,-122.39295,sqft,5400,1250000,1250000,4605,False,CA,211 Willow Ave,Not Available,1257300,94030,15509644,Not Available,0.71,887500.0
5,4,Millbrae,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.597267,"{'is_FSBA': True, 'is_openHouse': True}",3089,-122.397026,sqft,5664,2689000,2689000,7877,False,CA,610 Hillcrest Blvd,Not Available,2666900,94030,15509498,Not Available,0.71,1909190.0
3,4,Millbrae,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.60762,"{'is_FSBA': True, 'is_openHouse': True}",1760,-122.40502,sqft,5280,2280000,2280000,4999,False,CA,347 Paramount Dr,Not Available,2251300,94030,15501465,Not Available,0.71,1618800.0
6,5,Millbrae,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.589783,"{'is_FSBA': True, 'is_openHouse': True}",4255,-122.40763,sqft,9779,3800000,3800000,10294,False,CA,1323 Vista Grande,Not Available,3653500,94030,15508847,Not Available,0.71,2698000.0
0,0,Millbrae,USA,USD,42,FOR_SALE,FOR_SALE,MULTI_FAMILY,False,True,False,False,False,False,False,37.60441,{'is_FSBA': True},11816,-122.3977,acres,0.353535354,6485000,6485000,37113,False,CA,970 Magnolia Ave,Not Available,6831300,94030,82788753,Not Available,0.71,4604350.0
0,0,Millbrae,USA,USD,56,FOR_SALE,FOR_SALE,MULTI_FAMILY,False,True,False,False,False,False,False,0.0,{'is_FSBA': True},8268,0.0,sqft,7013.16,3298000,3298000,3693,False,CA,Lincoln Cir,Not Available,0,94030,2057481575,Not Available,0.71,2341580.0
0,0,Millbrae,USA,USD,66,FOR_SALE,FOR_SALE,MULTI_FAMILY,False,True,False,False,False,False,False,0.0,{'is_FSBA': True},11816,0.0,acres,0.353,6485000,6485000,3685,False,CA,Magnolia,Not Available,0,94030,2057481787,Not Available,0.71,4604350.0
2,2,Millbrae,USA,USD,126,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.588245,{'is_FSBA': True},1210,-122.407135,acres,0.28117539,1680000,1680000,3449,False,CA,1320 Millbrae Ave,Not Available,1597800,94030,15510042,Not Available,0.71,1192800.0
0,0,Millbrae,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,37.59973,{'is_FSBA': True},Not Available,-122.41899,acres,4.6,800000,800000,2548,False,CA,960 Larkspur Dr,Not Available,0,94030,181362643,Not Available,0.71,568000.0
1,2,Martinez,USA,USD,1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.01502,{'is_FSBA': True},720,-122.126465,sqft,5001,599950,599950,2273,False,CA,1340 Warren St,Not Available,621400,94553,18489975,Not Available,0.71,425964.5
3,3,Martinez,USA,USD,3,FOR_SALE,FOR_SALE,TOWNHOUSE,False,True,False,False,False,False,False,37.99251,{'is_FSBA': True},1394,-122.08416,sqft,1500,699888,699888,3200,False,CA,2060 Wellfleet Pl,Not Available,721500,94553,18399412,Not Available,0.71,496920.48
2,2,Martinez,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.99356,"{'is_FSBA': True, 'is_openHouse': True}",1030,-122.10714,sqft,1197.9,499000,499000,1348,False,CA,1341 Hull Ln,Not Available,518400,94553,18401190,Not Available,0.71,354290.0
2,5,Martinez,USA,USD,-1,FOR_SALE,FOR_SALE,MULTI_FAMILY,False,True,False,False,False,False,False,37.982758,"{'is_FSBA': True, 'is_openHouse': True}",1912,-122.123856,sqft,7840.8,1089900,1089900,0,False,CA,164 Gilbert Ct,Not Available,1123700,94553,2064533642,Not Available,0.71,773829.0
2,3,Martinez,USA,USD,6,FOR_SALE,FOR_SALE,TOWNHOUSE,False,True,False,False,False,False,False,37.994473,{'is_FSBA': True},1455,-122.08214,sqft,3049.2,734000,734000,3495,False,CA,4870 Starflower Dr,Not Available,761000,94553,18399335,Not Available,0.71,521140.0
3,3,Martinez,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.992184,{'is_FSBA': True},1816,-122.08503,sqft,6534,875000,875000,3652,False,CA,5082 Gloucester Ln,Not Available,905700,94553,18399416,Not Available,0.71,621250.0
6,5,Martinez,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.01249,{'is_FSBA': True},2056,-122.133514,sqft,5227.2,1175000,1175000,4552,False,CA,1434 Castro St,Not Available,1217000,94553,18489614,Not Available,0.71,834250.0
2,3,Martinez,USA,USD,6,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.007187,{'is_FSBA': True},1148,-122.1224,sqft,4791.6,629000,629000,3224,False,CA,850 Shell Ave,Not Available,645200,94553,18490912,Not Available,0.71,446590.0
2,3,Martinez,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.013786,"{'is_FSBA': True, 'is_openHouse': True}",1207,-122.08917,sqft,5227.2,625000,625000,3211,False,CA,4291 Cabrilho Dr,Not Available,650800,94553,18494039,Not Available,0.71,443750.0
3,3,Martinez,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,False,False,37.99154,{'is_newHome': True},1382,-122.12208,Not Available,Not Available,949640,949640,3300,False,CA,"Alhambra Plan, Muir Heights",# U9Q2W7,0,94553,2068641562,BUILDER_PLAN,0.71,674244.4
2,3,Martinez,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.986782,"{'is_FSBA': True, 'is_openHouse': True}",1316,-122.09355,sqft,8276.4,798000,798000,3300,False,CA,108 Benedict Ct,Not Available,762800,94553,18395766,Not Available,0.71,566580.0
3,4,Martinez,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.012844,"{'is_FSBA': True, 'is_openHouse': True}",2402,-122.12593,sqft,4356,865000,865000,4248,False,CA,1236 Ulfinian Way,Not Available,902400,94553,18490285,Not Available,0.71,614150.0
2,3,Martinez,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.00575,{'is_FSBA': True},1460,-122.12293,sqft,7840.8,799950,799950,3462,False,CA,2413 Pine St,Not Available,829000,94553,18490865,Not Available,0.71,567964.5
3,5,Martinez,USA,USD,8,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.010166,{'is_FSBA': True},2316,-122.0923,sqft,6969.6,899500,899500,4994,False,CA,600 Ross Cir,Not Available,926000,94553,18494162,Not Available,0.71,638645.0
3,4,Martinez,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,True,False,False,False,37.99154,{'is_newHome': True},1844,-122.12208,Not Available,Not Available,1027120,1027120,2854,False,CA,"Briones Plan, Muir Heights",# 98GXT2,0,94553,2067001891,BUILDER_PLAN,0.71,729255.2
2,4,Martinez,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,37.958576,"{'is_FSBA': True, 'is_openHouse': True}",1937,-122.09848,sqft,9147.6,1099000,1099000,3999,False,CA,252 Shenandoah Dr,Not Available,1136800,94553,18401849,Not Available,0.71,780290.0
2,3,Martinez,USA,USD,13,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.008503,{'is_FSBA': True},1092,-122.091805,sqft,5662.8,639999,639999,3028,False,CA,114 Karen Ln,Not Available,662900,94553,18494140,Not Available,0.71,454399.29
2,5,Martinez,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.0093,"{'is_FSBA': True, 'is_openHouse': True}",1754,-122.10048,sqft,6969.6,798000,798000,3590,False,CA,109 De Normandie Way,Not Available,813700,94553,18398629,Not Available,0.71,566580.0
1,2,Martinez,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.99214,"{'is_FSBA': True, 'is_openHouse': True}",890,-122.115944,sqft,0,460000,460000,1461,False,CA,807 Center Ave,Not Available,460900,94553,18401218,Not Available,0.71,326600.0
3,4,Martinez,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.005318,{'is_FSBA': True},1585,-122.119675,sqft,5227.2,750000,750000,3575,False,CA,968 Pinon Dr,Not Available,771800,94553,18490890,Not Available,0.71,532500.0
2,3,Martinez,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,False,True,False,False,False,False,False,38.010445,"{'is_FSBA': True, 'is_openHouse': True}",1177,-122.117386,sqft,3920.4,620000,620000,2929,False,CA,1301 Oak St,Not Available,636700,94553,18491171,Not Available,0.71,440200.0
2,2,Martinez,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,False,True,False,False,False,False,False,37.999718,"{'is_FSBA': True, 'is_openHouse': True}",939,-122.11257,sqft,0,482000,482000,0,False,CA,96 Farm Ln,Not Available,0,94553,18493285,Not Available,0.71,342220.0
0,0,Martinez,USA,USD,15,FOR_SALE,FOR_SALE,LOT,False,True,False,False,False,False,False,37.975758,{'is_FSBA': True},64033,-122.123474,acres,1.47,225000,225000,2511,False,CA,11 Sequoia Way,Not Available,0,94553,95377010,Not Available,0.71,159750.0
